settelmentdate,REGION,totaldemandday,minrrp,maxrrp,meanrrp,medianrrp,firstrrp,lastrrp,TempMin_C,TempMax_C,Temp9am_C,Temp3pm_C
2017-08-25,SA,76839.37,99.29,262.61,129.52208333333334,120.095,108.66,108.94,3.8,13.3,10.9,12.7
2017-08-26,SA,70215.81,80,213.57,112.03937499999999,103.3,110.86,80,3.2,15.3,11.1,13.6
2017-08-27,SA,59248.42,53.84,102.35,80.00208333333333,80.315,78.66,78.71,7.8,14,11.7,12.9
2017-08-28,SA,74364.05,78.74,402.93,164.60208333333333,118.64,78.79,402.93,4.2,11.7,9.1,10.6
2017-08-29,SA,80894.21,112.71,2653.94,278.36145833333336,152.34,374.86,140.24,3,14.6,8.6,14.2
2017-08-30,SA,75680.06,93.64,313.83,139.33770833333332,121.9,133.49,110.93,4,16.7,10.9,16.2
2017-08-31,SA,69527.94,72.28,191.73,101.54875,99.255,108.38,93.98,9.1,19.4,14.7,18.8
2017-09-01,SA,59747.72,-134.21,232.12,78.20354166666667,90.235,92.59,71.96,13.7,23.1,17.5,21.7
2017-09-02,SA,56243.35,59.3,149.52,93.99895833333333,89.91499999999999,76.09,78.04,13,21.7,15.1,20.7
2017-09-03,SA,47468.05,31.04,117.1,67.930625,75.30000000000001,65.2,33.69,9.3,15.1,12.6,11.8
2017-09-04,SA,54050.24,16.32,107.57,71.585,84.61500000000001,16.33,87.22,8.7,14.2,11.4,12.1
2017-09-05,SA,62564.12,43.36,171.54,85.26604166666667,85.485,78.1,75.98,8.6,14.5,11.5,13.5
2017-09-06,SA,64366.94,42.63,134.75,85.59208333333333,85.085,78.79,79.16,10.1,14.5,12.8,13.5
2017-09-07,SA,65545.22,66.7,225.16,94.02270833333333,89.065,80.4,66.7,10.7,15.8,13.1,14.3
2017-09-08,SA,64848.1,63.23,189.67,90.80625,88.02000000000001,63.23,88.59,10.3,15.9,13.5,15.6
2017-09-09,SA,64620.88,80.71,145.38,99.74125,94.845,86.62,90.44,7.1,16.7,11.5,16.1
2017-09-10,SA,59536.65,76.1,220.76,96.154375,89.925,87.61,76.1,4.7,21,13.6,20.1
2017-09-11,SA,54612.04,41.42,175.78,74.948125,73.57499999999999,64.43,61.54,13.6,25.1,20.4,24.5
2017-09-12,SA,59813.39,61.45,134.66,88.05666666666667,86.095,61.45,84.43,13.4,22.8,19.8,20.5
2017-09-13,SA,55800.85,34.19,105.55,73.559375,77.28,83.66,82.97,9.2,14.1,10.9,12.5
2017-09-14,SA,62992.16,-295.82,105.41,57.255208333333336,79.385,81.17,3.68,8.4,15.9,12,15
2017-09-15,SA,62787.46,-23.87,160.4,87.38895833333333,86.935,-23.87,87.22,9.7,17.4,12.4,15.8
2017-09-16,SA,57717.72,58.56,114.58,87.69895833333334,84.605,88.13,77.88,9,18.1,13.8,17.7
2017-09-17,SA,50502.47,-44.37,145.49,73.84833333333333,77.58500000000001,72.88,41.46,11.1,24.6,17.3,24.1
2017-09-18,SA,49370.93,46.99,90.35,66.12541666666667,64.955,46.99,60.49,15.2,17.8,16.1,14.6
2017-09-19,SA,62426.82,-155.41,121.5,64.00854166666667,78.605,18.27,81.18,8.1,17.3,12.5,16.1
2017-09-20,SA,63591.92,63.97,225.39,91.24729166666667,85.57499999999999,84.99,67.74,7.5,22.8,16.5,21.7
2017-09-21,SA,57444.9,44.53,83.08,66.088125,64.465,77.81,61.41,14.8,21.3,17.3,18
2017-09-22,SA,59237.47,62.56,95.71,78.66458333333334,79.185,62.56,66.59,10.1,30.3,21.3,29.7
2017-09-23,SA,54493.36,22.2,92.61,66.01854166666666,70.25,70.72,56.48,15.5,23.5,20.4,20
2017-09-24,SA,42893.73,-7.99,75.47,38.988958333333336,43.265,46.94,-7.99,13.1,18.5,14.8,17.4
2017-09-25,SA,53250.37,-2.94,104.82,57.105624999999996,54.205,7.26,80.7,10,18.5,14.1,18.2
2017-09-26,SA,61471.4,56.32,99.18,75.661875,77.51,80.56,63.76,8.8,22.9,15,21.5
2017-09-27,SA,58236.96,-101.31,114.05,68.60645833333334,78.05,64.12,-64.88,15,25,22.6,23.4
2017-09-28,SA,53017.01,-149.99,75.28,43.17583333333333,59.43,-149.99,63.69,12.4,17,13.5,15.6
2017-09-29,SA,56425.61,17.61,86.24,61.92375,64.815,63.67,18.59,9,18,12.9,17.7
2017-09-30,SA,48826.85,16.38,75.14,44.799375,47.980000000000004,16.38,48.98,10.6,18.3,15,18.1
2017-10-01,SA,49025.13,35.17,77.12,60.830652173913045,63.36,49.55,50.88,6.5,17.8,10.9,16.7
2017-10-02,SA,49687.24,48.85,93.26,70.43291666666667,73.11,49.43,71.98,6.3,22.6,12.7,22.6
2017-10-03,SA,53275.76,67.48,108.44,83.95916666666666,83.64,69.66,73.1,8.2,27.7,16.8,26.6
2017-10-04,SA,53322.03,48.19,109.6,75.24875,74.025,72.2,56.27,16.8,30,22.8,29
2017-10-05,SA,53528.92,51.55,80.29,71.11020833333333,73.725,54.29,63.79,13.5,18.4,14.7,16.7
2017-10-06,SA,53478.84,17.06,73.32,53.05520833333333,55.625,70.45,47.51,8.8,19.6,11.9,17.7
2017-10-07,SA,50040.33,-143.82,61.4,40.38395833333333,44.400000000000006,45.75,17.13,11.9,28.2,15.6,27.1
2017-10-08,SA,43396.54,-14.62,72.61,46.60458333333333,51.540000000000006,24.77,39.16,14.1,27,17.9,26
2017-10-09,SA,46744.64,29.59,94.74,64.74208333333333,67.285,39.18,51.36,12.4,19.7,14.9,19.3
2017-10-10,SA,52444.9,51.52,93.88,75.26541666666667,76.69,51.52,78.97,7.4,27,15.6,26.2
2017-10-11,SA,52924.89,14.77,109.89,61.27333333333333,63.644999999999996,82.18,63.32,15.6,24.6,24,15.6
2017-10-12,SA,51863.909999999996,11.45,154.42,57.13166666666667,58.21,63.81,31.06,12.4,NA,15,17.9
2017-10-13,SA,55018.12,24.12,156.04,82.503125,76.595,29.54,92.84,12,19.4,13.4,18.8
2017-10-14,SA,52495.97,28.08,124.23,82.42479166666666,86.65,87.9,63.28,8.7,22.1,15.2,20.9
2017-10-15,SA,45404.4,58.39,85.57,68.04625,64.12,62.34,62.99,11,25.3,17.6,24.2
2017-10-16,SA,49000.32,54.85,93.19,69.19854166666667,65.135,58.71,93.19,15.2,32.1,25.1,31.4
2017-10-17,SA,57082.43,-3.23,124.25,72.27479166666667,72.435,89.84,72.64,23.1,33.6,27.5,33.2
2017-10-18,SA,64194.47,-40.8,161.63,70.90291666666667,76.155,76.42,97.56,25.3,34.4,28.3,33.7
2017-10-19,SA,65787.91,63.19,247.36,96.83395833333333,84.09,108.23,74.67,16.9,20.7,17.1,19.8
2017-10-20,SA,49917.45,30.75,99.78,69.164375,68.03,94.2,61.96,9.7,20.4,14.1,19.1
2017-10-21,SA,48453.22,49.71,99.77,64.726875,63.5,62.16,69.22,10.7,19.9,14.1,18.6
2017-10-22,SA,45781.63,55.45,113.39,70.70354166666667,67.62,66.65,72.42,10.6,19.3,15.3,18.9
2017-10-23,SA,51919.35,65.6,146.07,85.55458333333333,81.505,69.99,86.94,9.8,25.3,14.9,24.4
2017-10-24,SA,55420.92,61.08,117.72,84.74833333333333,84.59,84.97,88.52,14.5,26.6,23.2,18.1
2017-10-25,SA,55384.29,-391.3,131.86,57.629375,81.355,111.91,79.48,16.8,23.9,18.9,21.9
2017-10-26,SA,56366.979999999996,50.69,152.78,79.30854166666667,76.67,81.84,70.91,14.7,21.2,15.8,19.9
2017-10-27,SA,52056.87,-101.97,109.14,68.138125,76.86,82.63,32.47,11.2,33.3,21,30.6
2017-10-28,SA,48846.94,-8.8,106.08,73.375,73.02,-8.8,87.17,11,22.2,16.9,20.5
2017-10-29,SA,43513.73,-308.72,123.72,48.22645833333333,68.295,82.45,42.63,12.7,28.3,22.2,20.8
2017-10-30,SA,48238.35,41.82,85.5,64.28520833333333,62.480000000000004,48.79,75.14,7.6,16.8,12.3,13.2
2017-10-31,SA,54583.659999999996,-109.64,111.96,72.360625,78.625,77.59,92.69,7.1,20.1,14.1,18.3
2017-11-01,SA,56251.63,69.37,111.69,86.02333333333334,81.695,80,78.64,9.7,20.7,15.3,19.3
2017-11-02,SA,56062.32,70.36,104.01,83.37541666666667,81.48500000000001,77.98,78.96,9.4,21.5,16,20.9
2017-11-03,SA,52860.86,54.33,103.12,76.081875,77.215,84.33,64.73,11.7,18.8,14.7,17.1
2017-11-04,SA,50383.17,-249.59,90.61,30.904583333333335,63.445,68.02,-68.64,9.1,21.4,12.3,20.2
2017-11-05,SA,43218.29,-183.3,80.6,53.618125,62.065,24.59,66.59,12.2,24.9,16.7,23.9
2017-11-06,SA,46770.81,55.06,97.99,73.23916666666666,72.315,69.78,65.01,11.1,20.4,14.6,19.1
2017-11-07,SA,54322.12,51.71,98.17,66.10541666666667,63.015,57.33,76.76,12.2,20.9,14,19.9
2017-11-08,SA,52951.03,54.37,92.52,72.86458333333333,71.995,73.34,80.14,10.7,25.1,17.4,23.2
2017-11-09,SA,53441.49,54.28,125.61,79.350625,79.155,79.79,81.57,13.9,30.7,25.1,29
2017-11-10,SA,59147.62,61.44,120.71,81.40166666666667,80.57,79.52,113.1,23.2,34.1,27.5,29.8
2017-11-11,SA,63763.43,66.06,205.73,94.05145833333333,91.485,166.52,116.49,24.8,31.8,26.9,29.8
2017-11-12,SA,57918.86,-218.18,93,68.95541666666666,76.05000000000001,81.59,76.12,21.7,35.3,31.2,32.5
2017-11-13,SA,65912.9,68.77,151.6,97.70125,96.41,84.67,121.46,24.3,36.7,30.5,36.2
2017-11-14,SA,77979.48,61.77,134.2,94.1725,94.615,131.57,114.19,19.3,35.2,30.2,33
2017-11-15,SA,69108.29,68.85,146.96,95.579375,87.30000000000001,109.38,72.78,18.1,19.1,18.7,16.6
2017-11-16,SA,51024.15,24.78,112.65,69.150625,62.68,57.81,93.73,12.4,18.6,16.2,15.1
2017-11-17,SA,53139.7,57,158.19,94.82104166666667,93.64500000000001,100.2,97.84,12.8,17.8,14.2,15.6
2017-11-18,SA,55446.57,77.33,129.37,98.37770833333333,97.50999999999999,88.44,104.11,13.8,24.4,17,22.7
2017-11-19,SA,45826.93,57.52,92.6,73.13333333333334,72.18,83.84,80.27,14.3,31.8,24.2,30.7
2017-11-20,SA,58651.68,56.77,129.76,85.33145833333333,86.48,77.84,129.76,24.2,34.8,26.6,33.4
2017-11-21,SA,72694.91,61.48,318.38,124.719375,97.3,117.88,190.07,25.4,35.6,30,35.3
2017-11-22,SA,80013.13,-41.55,328.62,126.84583333333333,91.07,160.6,107.16,26.5,35.5,31.5,28.5
2017-11-23,SA,73560.46,64.29,223.14,110.77041666666666,95.21000000000001,112.51,94.67,18.7,26.3,24.4,24.4
2017-11-24,SA,65967.21,80,218.35,98.845625,94.105,118.97,105.74,18.3,29.2,24,26.8
2017-11-25,SA,59668.88,79.21,246.68,105.76916666666666,94.83,107.93,85.8,17.5,27.5,22.6,25.6
2017-11-26,SA,54512.78,77.69,111.64,84.16270833333333,82.005,82.27,80,16.9,23.1,19.2,21.2
2017-11-27,SA,52211.67,52.1,87.45,73.001875,77.39,80,81.57,11.8,27.8,18.3,26.7
2017-11-28,SA,57744.02,51.97,176.71,89.479375,85.47999999999999,80.08,150.14,18.2,35.8,27.6,32.6
2017-11-29,SA,75495.59,53.51,328.94,129.45979166666666,111.525,176.6,175.35,24,39.1,31.7,37.5
2017-11-30,SA,86567.66,71.24,2036.87,185.48125,125.965,162.17,200.75,23.7,34.9,30.2,33.7
2017-12-01,SA,71240.22,55.97,268.32,103.544375,93.86,144.55,83.21,17.8,21.4,19.1,19.5
2017-12-02,SA,48646.25,54.77,82.78,64.79416666666667,62.519999999999996,82.78,58.26,14.3,20.3,16.6,17.7
2017-12-03,SA,41778.61,51.26,84.27,64.98520833333333,64.3,60.35,51.76,12.2,20.2,15.9,17.7
2017-12-04,SA,49195.63,50.09,132.18,79.073125,79.745,57.27,77.57,13.3,22.3,16.8,21.4
2017-12-05,SA,54826.93,63.69,104.25,79.18145833333334,80,78.27,80,12.4,22.9,17.4,21.9
2017-12-06,SA,56630.64,68.6,110.1,84.92583333333333,83.19,80,68.6,13.8,25,18.6,23.7
2017-12-07,SA,58477.92,66.49,263.62,99.809375,93.05000000000001,66.8,105.25,11.8,19.3,13.9,17.6
2017-12-08,SA,55549.43,64.38,105.51,86.4275,86.745,103.97,91.2,10.4,21.3,15.9,20.9
2017-12-09,SA,50080.61,61.67,96.49,78.73854166666666,78.87,86.44,63.08,10.6,24.8,17.7,24
2017-12-10,SA,48451.02,55.19,179.15,78.9725,79.75,61.84,74.61,12.5,29.5,20,27.5
2017-12-11,SA,55299.51,59.31,113.56,85.74395833333334,83.22,75.95,102.81,13.1,31,21.7,30.4
2017-12-12,SA,64197.09,46.86,135.83,91.80291666666666,96.38499999999999,103.43,135.83,13.5,38.7,27.4,36.9
2017-12-13,SA,83000.52,39.93,171.39,99.21416666666667,97.11,114.35,87.46,27,38.8,34,32.2
2017-12-14,SA,74753.72,48.25,232.64,101.31895833333333,97.375,90.76,97.27,18.2,26,18.2,25.3
2017-12-15,SA,60663.51,84.03,118.33,100.78354166666666,99.705,95.71,103.88,13.6,26.8,19.8,25.8
2017-12-16,SA,56280.98,80.4,135.29,105.558125,104.875,106.3,135.29,13.9,27.3,20.8,25.7
2017-12-17,SA,54246.45,51.61,118.74,80.53854166666667,75.94,104.39,105,17.2,34.6,22.4,31.8
2017-12-18,SA,73156.71,54.43,137.82,85.72729166666666,82.17,137.57,136.14,22.4,35.2,29.9,33.9
2017-12-19,SA,76945.51,39.74,273.7,100.045625,91.64500000000001,144.52,39.74,20.6,28.8,21.7,28
2017-12-20,SA,58170.36,4.66,87.78,62.745416666666664,61.364999999999995,63.69,70.73,17.3,23,19.5,22.2
2017-12-21,SA,58293.83,65.33,110.05,78.4625,76.38,77.29,84.08,12,23.9,18,23.3
2017-12-22,SA,57893.01,68.6,143.52,84.086875,81.19,88.09,71.03,13.5,32.8,21.6,31.8
2017-12-23,SA,60364.159999999996,54.04,121.64,79.56479166666666,78.625,72.62,85.33,14.4,37.7,27.9,37.5
2017-12-24,SA,58744.22,48.34,134.79,80.30979166666667,74,100.33,78.57,16.2,24.8,19.1,24.3
2017-12-25,SA,46152.22,23.43,68.91,48.125625,48.09,63.37,38.12,13.3,29.4,18.1,28.4
2017-12-26,SA,45333.33,26.71,74.2,55.515,60.31,39.31,73.69,17.9,35.4,25.2,33.9
2017-12-27,SA,67629.88,47.33,280,82.72645833333333,74.935,79.22,91.14,24.9,38.1,32.6,34.6
2017-12-28,SA,75963.76,64.25,302.56,124.78583333333333,101.645,302.56,244.1,22.3,28.2,23.7,26.1
2017-12-29,SA,64642.45,82.5,209.31,108.81875,103.58500000000001,209.31,97.82,19.2,25.8,21.2,24.4
2017-12-30,SA,51232.28,40.21,101.59,65.86354166666666,56.195,101.59,46.6,16.9,24.5,18.3,23.1
2017-12-31,SA,50126.76,45.9,99.6,70.03125,67.5,48.79,53.5,14.2,26.4,17.5,25.4
2018-01-01,SA,47504.8,49.23,109.68,77.17145833333333,78.755,51.71,69.15,16.2,25.7,19.5,24
2018-01-02,SA,50447.15,54.84,86.01,71.68833333333333,73.42500000000001,73.8,76.14,15,24.1,19.2,22
2018-01-03,SA,53625.46,48.87,82.44,67.88020833333333,67.42500000000001,73.68,77.77,16.5,25.1,18.9,23.2
2018-01-04,SA,56622.06,42.39,109.22,74.335,73.41499999999999,77.27,80.12,13.4,32.2,21.5,30.7
2018-01-05,SA,63939.64,55.88,126.26,87.96916666666667,87.42500000000001,88.37,126.26,15.4,38.7,25.5,37.2
2018-01-06,SA,80384.42,39.74,294.4,90.408125,78.275,103.05,81.11,24.6,42.6,35.5,35.4
2018-01-07,SA,67569.18,52.4,113.69,80.50291666666666,87.66,90.46,89.77,18,32.4,20.8,30
2018-01-08,SA,58550.18,64.98,130.51,97.8775,99.005,88.35,109.59,17.4,27.4,20,26.1
2018-01-09,SA,57605.18,59.92,109.68,85.49479166666667,88.09,109.68,88.28,14.6,27.4,20.7,26.2
2018-01-10,SA,57996.24,47.06,112.92,74.958125,74.375,88.17,99.49,14.6,29.9,20.8,28
2018-01-11,SA,65282.29,53.72,119.79,79.57166666666667,80.965,91.78,101.71,17.4,37.2,27.4,35.4
2018-01-12,SA,78203.79,64.95,184.26,100.280625,101.08500000000001,97.49,96.02,22.9,23.8,23.4,20.8
2018-01-13,SA,53294.77,55.46,134.62,86.61625,90.11,95.35,66.16,17.4,22.9,19.6,21.6
2018-01-14,SA,44368.88,-254.51,124.77,39.34708333333333,64.67,66.65,-0.01,14.4,26.2,18,26.1
2018-01-15,SA,51108.23,46.64,123.02,83.73895833333333,83.33,46.64,96.57,15.2,30,20.8,29
2018-01-16,SA,59221.72,51.9,110.89,80.66645833333334,82.42,98.88,109.05,18.3,32.1,23.1,30.3
2018-01-17,SA,70328.86,73.86,174.64,106.55833333333334,110.12,108.52,174.64,18.4,39.7,30.4,37.3
2018-01-18,SA,89304.05,56.69,195.19,104.291875,99.965,181.62,120.4,23.3,42.8,32.6,41.4
2018-01-19,SA,102485.9,65.78,14166.5,1088.249375,150.035,122.27,196.23,23.3,43.7,35.8,41.6
2018-01-20,SA,90474.49,64.78,13408.28,1005.0293750000001,111.71000000000001,154.31,107.7,25.3,39.4,28.8,36.6
2018-01-21,SA,82625.69,60.57,245.72,108.735625,105,109.05,245.72,24.5,39,30.5,36.1
2018-01-22,SA,83442.42,104.66,985.57,169.63125,141.32,163.94,132.41,22.8,32.7,26.5,31.5
2018-01-23,SA,69356.86,65.03,167.37,109.115625,107.845,133.79,117.05,15.4,31.6,20.4,30.2
2018-01-24,SA,65502.78,64.85,176.03,109.045,108.885,116.64,118.2,15.8,33.9,21.8,33.6
2018-01-25,SA,69965.99,89.54,137.4,112.22895833333334,115.745,122.9,119.88,16.6,36,23.7,32.6
2018-01-26,SA,73030.49,52.78,2472.93,136.24166666666667,88.055,126.54,90.57,21.3,34.2,25,33.2
2018-01-27,SA,72885.27,59.68,197.28,110.591875,110.16499999999999,96.17,141.68,21.8,39.6,31.2,35.6
2018-01-28,SA,91649.9,52.92,335.34,120.73145833333334,108.51499999999999,156.01,277.17,26.5,44.1,35.6,42
2018-01-29,SA,91558,92.85,3595.78,268.4170833333333,121.295,177.33,105,24.5,29.3,25.3,22.3
2018-01-30,SA,61110.61,41.98,106.09,76.92875000000001,77.465,106.09,75.47,16.7,22.5,17.9,20.9
2018-01-31,SA,52879.44,-291.71,92.05,18.479791666666667,52.3,77.45,64.6,14.6,22.9,16.3,20.5
2018-02-01,SA,51301.05,52.65,92.66,66.975,63.86,61.14,56.22,13.7,25.4,16.7,24.4
2018-02-02,SA,49112.67,45.29,158.89,80.04083333333334,76.655,60.29,66.46,15.7,30.3,20.3,28.3
2018-02-03,SA,51430.07,48.86,117.18,80.926875,80.53,78.11,95.21,20,33.1,24.7,32.7
2018-02-04,SA,57975.4,63.79,144.26,108.0025,105.515,102.9,117.13,21.6,35.1,27.2,34.2
2018-02-05,SA,73834.35,78.69,193.23,119.928125,124.37,133.43,137.98,21.3,37,27.2,36
2018-02-06,SA,81275.92,51.59,169.63,111.16041666666666,108.66,140.9,139.8,21.1,35.8,26.9,33.9
2018-02-07,SA,85771.09,43.21,183.35,117.55729166666667,121.935,143.35,145.68,21.7,40.7,27.4,40.2
2018-02-08,SA,98355.83,-52.94,8001.25,592.1235416666667,133.195,136.97,176.36,24,40.5,29.8,39
2018-02-09,SA,96552.3,86.01,396.65,157.98729166666666,142.14499999999998,158.74,127.32,28.7,40.8,29.9,39.9
2018-02-10,SA,94425.06,76.64,469.66,139.96666666666667,129,125.95,116.46,26.8,31.6,28.3,26.1
2018-02-11,SA,62693.7,52.37,110.28,71.02375,69.015,94.99,71.27,15.4,25.6,18.9,24.3
2018-02-12,SA,59136.68,68.86,130.86,88.83125,81.08500000000001,71.16,98.23,14.1,25.7,18.7,23.8
2018-02-13,SA,62809.43,84.89,125.42,103.49875,100.95,110.68,119.33,13.6,30.2,19.5,28.5
2018-02-14,SA,62376.39,39.32,147.76,92.900625,97.28999999999999,118.98,70.04,18.2,24.5,19.8,23.5
2018-02-15,SA,59859.09,-7.61,126.89,84.49145833333333,83.55,39.38,83.35,12.8,23.8,17.1,23.4
2018-02-16,SA,62031.9,65.09,112.17,92.22791666666667,92.205,82.5,89.93,15.1,25.7,20.2,24.3
2018-02-17,SA,59990.28,70.86,120.8,87.22625,86.275,89.2,78.67,14,27.9,19.8,26.3
2018-02-18,SA,58515.1,44.1,103.65,77.11979166666667,79.61500000000001,78.55,73.57,17.4,26.7,23.2,22.7
2018-02-19,SA,58805.05,49.43,114.86,75.28458333333333,74.315,84.34,78.69,18.1,29.3,19.4,28.6
2018-02-20,SA,62934.58,32.53,101.34,70.573125,76.005,78.62,101.34,19.1,34.9,25.8,34.3
2018-02-21,SA,81623.23,60.77,133.46,90.69375,89.285,105,93.83,24.5,32.2,26.7,30.4
2018-02-22,SA,78994.62,62.69,124.45,92.79916666666666,93.365,117.31,104.34,22.8,32.9,24.4,27.7
2018-02-23,SA,75929.11,52.26,122.56,87.04145833333334,88.945,109.57,81.82,24.4,35.1,32.8,34.7
2018-02-24,SA,77872.09,42.77,119.47,79.879375,83.16499999999999,80.55,76.62,19.7,23.4,20.4,22.1
2018-02-25,SA,54531.13,55.45,100.7,72.46979166666667,72.02,80.47,56.44,16.1,23.6,18,22.1
2018-02-26,SA,53478.06,39.35,102.56,70.735625,67.255,58.55,83.86,11.4,26.1,16.7,25
2018-02-27,SA,61064.32,16.34,100.48,68.62895833333333,66.685,89.36,73.06,14.5,36.1,24.4,35.3
2018-02-28,SA,68246.93,34.76,105.94,74.09791666666666,73.205,80.91,58.94,18.7,24,19.6,23
2018-03-01,SA,59918.01,60.18,110.31,74.735625,72.57,60.18,89.76,16.5,29.3,18.5,28.4
2018-03-02,SA,65149.62,64.97,123.27,88.79,87.005,72.71,104.42,18.5,33.4,24,32.9
2018-03-03,SA,63739.92,72.69,131.7,98.75958333333334,100.27,101.97,75.28,16.8,26.6,20,25.4
2018-03-04,SA,55201.94,54.61,91.91,72.261875,74.47,77.8,74.7,16.8,23.5,20.3,22.4
2018-03-05,SA,56779.229999999996,54.17,90.54,73.2375,72.89,76.91,72.26,12.9,24.2,17.9,23.2
2018-03-06,SA,55712.4,11.85,76.14,56.06916666666667,60.305,71.51,55.28,14.3,26.3,16.8,25.4
2018-03-07,SA,57409.63,43.04,134.59,63.06458333333333,59.635,52.59,134.59,16.3,34.6,24.9,33.9
2018-03-08,SA,71310.54,49.22,130.91,79.68395833333334,77.83500000000001,122.34,90.89,22.5,34.9,27.4,33.5
2018-03-09,SA,74055.44,64.53,261.73,103.56645833333333,102.77000000000001,111.73,101.66,23.2,35.8,28.2,34.9
2018-03-10,SA,72949.32,63.06,147.99,99.67270833333333,102.185,111.86,131.41,18.4,36.4,28.4,35.5
2018-03-11,SA,67582.96,61.28,151.14,91.66479166666667,79.475,151.14,73.62,18.7,33.2,23.1,32.2
2018-03-12,SA,54175.69,49.93,83.67,66.45145833333333,63.75,75.54,63.8,14.2,25.3,17.6,24.7
2018-03-13,SA,54530.89,52.35,120.51,70.97916666666667,68.975,62.9,78.88,14.1,24.8,17.5,24.4
2018-03-14,SA,59862.46,65.94,336.68,90.796875,80.92,74.82,100.62,13.9,25.1,17.7,23.7
2018-03-15,SA,61576.27,75.62,223.02,111.61958333333334,104.695,100.28,101.01,12.6,25.4,16.3,23.7
2018-03-16,SA,61454.63,76.33,167.49,98.77041666666666,94.595,94.61,77.21,14.1,27,19.9,21.8
2018-03-17,SA,60230.5,55.69,140.12,81.28375,70.33000000000001,80.06,65,16.8,30.2,26.8,29.8
2018-03-18,SA,50446.9,-304.34,124.37,53.557916666666664,70.22,70.49,-97.9,16.8,21.2,17.8,20.5
2018-03-19,SA,49888.05,-54.58,114.72,69.80395833333333,73.78,-54.58,69.78,16.6,23.4,18.4,22.5
2018-03-20,SA,59347.17,66.44,156.08,87.204375,83.48,71.32,82.9,16.3,22.5,18,21.3
2018-03-21,SA,54724.81,43.81,124.35,66.92,65.85,79.08,68.21,11.2,23.8,13.4,21.6
2018-03-22,SA,58475.95,58.31,113.81,80.04375,79.675,75.66,89.92,13.2,30.1,19.7,27.6
2018-03-23,SA,64341.28,45.58,185.61,90.650625,82.69,103.65,100.65,18.4,33.8,24.8,32.8
2018-03-24,SA,67710.56,49.97,142.29,89.11479166666666,89.265,102.52,62.87,21.3,34.7,25.1,34.1
2018-03-25,SA,58201.29,-165.25,93.04,47.03895833333333,53.955,63.06,38.61,17.3,22.1,17.5,21.9
2018-03-26,SA,53843.64,15.21,119.77,60.50416666666667,54.235,25.66,84.14,11.5,20.2,15,20
2018-03-27,SA,58155.3,55.79,134.83,77.69729166666667,74.41,76.37,61,11.9,28.1,16.4,26.9
2018-03-28,SA,59120.98,26.71,113.09,65.38875,67.66,61.78,86.66,16.4,23.3,19.4,22.1
2018-03-29,SA,61991.9,71.89,130.16,95.67395833333333,95.425,87.57,84.03,12.9,23.2,16.5,21.8
2018-03-30,SA,54195.08,53.86,97.91,80.319375,81.675,84.71,90.75,15.4,23,16.5,22.5
2018-03-31,SA,51361.39,70.53,253.87,93.78541666666666,83.77000000000001,87.46,73.81,11.5,27,15.8,26.3
2018-04-01,SA,53715.42,63.18,278.17,99.3558,80.03,72.7,74.64,13.8,28.6,20,25.7
2018-04-02,SA,50237.47,42.13,121.28,77.69041666666666,74.41499999999999,69.1,64.08,15.5,22.7,18.5,20.8
2018-04-03,SA,55969.78,64.69,115.48,82.885625,83.805,67.67,94.27,13.7,23.5,18.7,21.9
2018-04-04,SA,60142.77,43.53,118.97,88.61333333333333,95.805,98.76,113.16,10.7,NA,18.3,NA
2018-04-05,SA,60624.75,74.59,145.4,102.01729166666667,98.17500000000001,114.07,96.51,10.9,25,19.5,22.9
2018-04-06,SA,60108.02,57.94,114.59,90.104375,92.44999999999999,93.81,97.06,11.4,26.4,18.4,25.9
2018-04-07,SA,55838.44,54.88,141.85,82.49125,79.285,93.41,82.52,13.7,31.9,22.5,30.7
2018-04-08,SA,52085.14,-4.67,309.01,71.67479166666666,76.02,86.2,51.92,14.2,34.2,27.3,31.4
2018-04-09,SA,62045.92,46.64,128.62,84.20958333333333,86.84,67.75,92.01,19.2,36.6,29.2,36.1
2018-04-10,SA,73935.20999999999,35.41,253.58,96.56729166666666,86.935,115.77,124.97,20.6,36.5,30,32.7
2018-04-11,SA,75312.92,53.67,1006.63,118.78083333333333,89.09,113.87,87.75,17.6,36.9,30.5,35.5
2018-04-12,SA,71393.13,30.46,113.28,80.65104166666667,87.84,97.49,89.07,17.8,23.8,19.9,23
2018-04-13,SA,57881.93,56.53,165.35,91.98479166666667,87.655,110.33,59.07,14,23.6,17.9,15.4
2018-04-14,SA,50891.15,-6.17,99.65,44.16104166666667,49.325,49.53,20.65,13.9,18.9,16.4,18
2018-04-15,SA,44879.13,-40.93,83.19,23.12125,17.185,54.67,-40.93,14.1,19.6,17.6,18.9
2018-04-16,SA,52859.11,-162.33,213.61,44.327708333333334,58.18000000000001,-138.56,213.61,16.6,19,17.4,18.5
2018-04-17,SA,60993.39,61.33,212.65,92.88541666666667,83.63,80.88,86.92,11.7,21.6,16.3,21
2018-04-18,SA,59804.21,54.37,153.01,87.19729166666667,86.66499999999999,87.96,82.75,12,26.8,19.7,25.8
2018-04-19,SA,61019.22,66.62,143,94.24583333333334,91.50999999999999,91.14,91.88,13.1,30.3,22.9,29.4
2018-04-20,SA,62809.78,56.4,199.64,105.44833333333334,94,111.67,125.37,17.5,32.2,25.3,31.1
